Наименование цеха,Id,Name,Id.1,Name.1,dStart,Day,DurationInDays,OccupiedPercentage,UnavailablePercentage,TotalCapacity.1
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-07,0,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-08,1,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-08,1,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-08,1,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-08,1,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-08,1,1,100,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-09,2,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-09,2,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-09,2,1,99,84.9403449074074,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-09,2,1,99,33.0068946759259,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-09,2,1,100,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-10,3,1,80,24.6862662037037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-10,3,1,100,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-10,3,1,85,19.2859108796296,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-10,3,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-10,3,1,100,32.210287037037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-11,4,1,100,44.338755787037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-11,4,1,87,56.2045231481481,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-11,4,1,98,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-11,4,1,73,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-11,4,1,67,24.6862662037037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-12,5,1,37,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-12,5,1,64,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-12,5,1,27,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-12,5,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-12,5,1,31,13.5751550925926,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-13,6,1,46,20.0796296296296,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-13,6,1,99,49.7908449074074,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-13,6,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-13,6,1,39,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-13,6,1,88,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-14,7,1,28,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-14,7,1,99,24.8414664351852,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-14,7,1,100,1900-02-19 00:28:48,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-14,7,1,60,13.5751550925926,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-14,7,1,57,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-15,8,1,48,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-15,8,1,46,14.0148148148148,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-15,8,1,99,24.6862662037037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-15,8,1,45,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-15,8,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-16,9,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-16,9,1,64,20.0796296296296,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-16,9,1,52,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-16,9,1,51,25.03,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-16,9,1,45,13.5751550925926,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-17,10,1,81,26.1444444444444,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-17,10,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-17,10,1,65,19.1307106481481,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-17,10,1,74,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-17,10,1,35,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-18,11,1,72,19.1307106481481,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-18,11,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-18,11,1,97,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-18,11,1,63,14.0148148148148,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-18,11,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-19,12,1,18,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-19,12,1,99,22.7077256944444,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-19,12,1,100,1900-02-19 00:28:48,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-19,12,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-19,12,1,59,20.0796296296296,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-20,13,1,93,20.0796296296296,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-20,13,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-20,13,1,100,9.9981400462963,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-20,13,1,37,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-20,13,1,100,42.6165335648148,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-21,14,1,90,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-21,14,1,99,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-21,14,1,100,42.5797337962963,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-21,14,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-21,14,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-22,15,1,100,13.5751550925926,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-22,15,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-22,15,1,97,46.0266666666667,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-22,15,1,85,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-22,15,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-23,16,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-23,16,1,56,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-23,16,1,94,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-23,16,1,100,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-23,16,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-24,17,1,72,25.03,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-24,17,1,66,13.7303553240741,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-24,17,1,100,1900-01-19 00:57:36,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-24,17,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-24,17,1,18,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-25,18,1,81,13.5751550925926,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-25,18,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-25,18,1,100,1900-02-19 00:28:48,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-25,18,1,100,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-25,18,1,79,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-26,19,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-26,19,1,100,42.5797337962963,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-26,19,1,100,46.0266666666667,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-26,19,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-26,19,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-27,20,1,83,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-27,20,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-27,20,1,99,1900-01-19 00:57:36,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-27,20,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-27,20,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-28,21,1,73,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-28,21,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-28,21,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-28,21,1,61,60.998125,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-28,21,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-29,22,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-29,22,1,40,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-29,22,1,93,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-29,22,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-29,22,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-30,23,1,100,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-30,23,1,57,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-30,23,1,100,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-30,23,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-30,23,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-10-31,24,1,35,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-10-31,24,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-10-31,24,1,100,100,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-10-31,24,1,56,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-10-31,24,1,95,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-01,25,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-01,25,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-01,25,1,28,1900-01-19 00:57:36,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-01,25,1,18,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-01,25,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-02,26,1,25,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-02,26,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-02,26,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-02,26,1,19,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-02,26,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-03,27,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-03,27,1,100,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-03,27,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-03,27,1,19,1900-01-19 00:57:36,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-03,27,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-04,28,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-04,28,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-04,28,1,19,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-04,28,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-04,28,1,77,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-05,29,1,19,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-05,29,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-05,29,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-05,29,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-05,29,1,25,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-06,30,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-06,30,1,25,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-06,30,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-06,30,1,19,1900-01-19 00:57:36,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-06,30,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-07,31,1,19,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-07,31,1,25,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-07,31,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-07,31,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-07,31,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-08,32,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-08,32,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-08,32,1,25,1900-01-25 00:43:12,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR8O2,УНРС-8,2021-11-08,32,1,19,19.04,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-08,32,1,14,13.869599537037,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR5O2,УНРС-5,2021-11-09,33,1,15,14.905,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR9O2,УНРС-9,2021-11-09,33,1,25,25.03,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR7O2,УНРС-7,2021-11-09,33,1,14,13.9247997685185,5 days
07.КЦ-2,G_UNRO2,"Конвертерный цех 2 УНРС 5,6,7,8,9",S_UNR6O2,УНРС-6,2021-11-09,33,1,14,13.869599537037,5 days
